,name,endTime,artistName,trackName,msPlayed,datetime,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,albumName,albumID
47,Yalgaar___Ajey Nagar (CarryMinati),2022-01-17 14:46,Ajey Nagar (CarryMinati),Yalgaar,194910,2022-01-17 14:46:00,0.726,0.818,6.0,-6.522,0.0,0.176,0.538,1.01e-06,0.111,0.812,92.033,audio_features,0RGp4KA9wvndxqPIWoKwnD,spotify:track:0RGp4KA9wvndxqPIWoKwnD,https://api.spotify.com/v1/tracks/0RGp4KA9wvndxqPIWoKwnD,https://api.spotify.com/v1/audio-analysis/0RGp4KA9wvndxqPIWoKwnD,195652.0,4.0,Yalgaar (Original),6JoCfnx3ytn78UHeEwFS5I
48,traitor___Olivia Rodrigo,2022-01-17 14:48,Olivia Rodrigo,traitor,4110,2022-01-17 14:48:00,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
49,traitor___Olivia Rodrigo,2022-01-17 14:48,Olivia Rodrigo,traitor,6140,2022-01-17 14:48:00,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
50,traitor___Olivia Rodrigo,2022-01-17 14:48,Olivia Rodrigo,traitor,12906,2022-01-17 14:48:00,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
51,"TVA - From ""Loki""/Score___Natalie Holt",2022-01-17 14:48,Natalie Holt,"TVA - From ""Loki""/Score",90580,2022-01-17 14:48:00,0.492,0.498,1.0,-11.583,1.0,0.0383,0.0238,0.77,0.736,0.1,108.099,audio_features,6YnoM7vjNoilLxWRslJ1d4,spotify:track:6YnoM7vjNoilLxWRslJ1d4,https://api.spotify.com/v1/tracks/6YnoM7vjNoilLxWRslJ1d4,https://api.spotify.com/v1/audio-analysis/6YnoM7vjNoilLxWRslJ1d4,148680.0,4.0,"TVA (From ""Loki"")",685u0IYysvl0qWJumxvCnj
52,Try Everything___Shakira,2022-01-17 14:48,Shakira,Try Everything,410,2022-01-17 14:48:00,0.705,0.609,1.0,-4.897,1.0,0.0307,0.0257,0.0,0.0846,0.476,115.474,audio_features,1N3dZ7TTWO6VcD4Y3hHYLZ,spotify:track:1N3dZ7TTWO6VcD4Y3hHYLZ,https://api.spotify.com/v1/tracks/1N3dZ7TTWO6VcD4Y3hHYLZ,https://api.spotify.com/v1/audio-analysis/1N3dZ7TTWO6VcD4Y3hHYLZ,196853.0,4.0,Zootopia (Original Motion Picture Soundtrack),3X6netsswLt0U97Doga56C
53,traitor___Olivia Rodrigo,2022-01-17 14:49,Olivia Rodrigo,traitor,32170,2022-01-17 14:49:00,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
54,Yaad Piya Ki Aane Lagi___Neha Kakkar,2022-01-17 14:49,Neha Kakkar,Yaad Piya Ki Aane Lagi,10325,2022-01-17 14:49:00,0.858,0.833,5.0,-3.747,0.0,0.0471,0.375,0.0,0.112,0.693,107.977,audio_features,0TkquWzzuxcrwbCWlTrKYF,spotify:track:0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/tracks/0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/audio-analysis/0TkquWzzuxcrwbCWlTrKYF,256678.0,4.0,Yaad Piya Ki Aane Lagi,4c3IszwqbBtplyBxZc61rS
55,traitor___Olivia Rodrigo,2022-01-17 14:51,Olivia Rodrigo,traitor,147466,2022-01-17 14:51:00,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
56,Wolves___Selena Gomez,2022-01-17 14:52,Selena Gomez,Wolves,7765,2022-01-17 14:52:00,0.724,0.804,11.0,-4.614,0.0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993.0,4.0,Wolves,5gQZvWM1o8NkQndueJtZcP
57,Yaad Piya Ki Aane Lagi___Neha Kakkar,2022-01-17 14:52,Neha Kakkar,Yaad Piya Ki Aane Lagi,6700,2022-01-17 14:52:00,0.858,0.833,5.0,-3.747,0.0,0.0471,0.375,0.0,0.112,0.693,107.977,audio_features,0TkquWzzuxcrwbCWlTrKYF,spotify:track:0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/tracks/0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/audio-analysis/0TkquWzzuxcrwbCWlTrKYF,256678.0,4.0,Yaad Piya Ki Aane Lagi,4c3IszwqbBtplyBxZc61rS
58,Wolves___Selena Gomez,2022-01-17 14:55,Selena Gomez,Wolves,191164,2022-01-17 14:55:00,0.724,0.804,11.0,-4.614,0.0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993.0,4.0,Wolves,5gQZvWM1o8NkQndueJtZcP
59,Ain't Got Rhythm (Vocal)___Phineas,2022-01-17 14:55,Phineas,Ain't Got Rhythm (Vocal),15365,2022-01-17 14:55:00,0.742,0.671,11.0,-9.25,0.0,0.166,0.0828,0.0,0.028,0.913,95.922,audio_features,0RoVSn3Ldk3Il03XcGCEER,spotify:track:0RoVSn3Ldk3Il03XcGCEER,https://api.spotify.com/v1/tracks/0RoVSn3Ldk3Il03XcGCEER,https://api.spotify.com/v1/audio-analysis/0RoVSn3Ldk3Il03XcGCEER,136107.0,4.0,Disney Karaoke Series: Phineas and Ferb,3abb0EBNGbapWmK4pThdrf
60,Loki Green Theme___Natalie Holt,2022-01-17 14:57,Natalie Holt,Loki Green Theme,141640,2022-01-17 14:57:00,0.458,0.475,5.0,-12.581,1.0,0.032,0.76,0.836,0.125,0.132,126.055,audio_features,5T7DUEeAj0hkMLTzIlDCRz,spotify:track:5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/tracks/5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/audio-analysis/5T7DUEeAj0hkMLTzIlDCRz,144762.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
61,Wolves___Selena Gomez,2022-01-17 15:44,Selena Gomez,Wolves,170,2022-01-17 15:44:00,0.724,0.804,11.0,-4.614,0.0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993.0,4.0,Wolves,5gQZvWM1o8NkQndueJtZcP
62,Yaad Piya Ki Aane Lagi___Neha Kakkar,2022-01-17 15:44,Neha Kakkar,Yaad Piya Ki Aane Lagi,362,2022-01-17 15:44:00,0.858,0.833,5.0,-3.747,0.0,0.0471,0.375,0.0,0.112,0.693,107.977,audio_features,0TkquWzzuxcrwbCWlTrKYF,spotify:track:0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/tracks/0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/audio-analysis/0TkquWzzuxcrwbCWlTrKYF,256678.0,4.0,Yaad Piya Ki Aane Lagi,4c3IszwqbBtplyBxZc61rS
63,Yalgaar___Ajey Nagar (CarryMinati),2022-01-17 15:44,Ajey Nagar (CarryMinati),Yalgaar,170,2022-01-17 15:44:00,0.726,0.818,6.0,-6.522,0.0,0.176,0.538,1.01e-06,0.111,0.812,92.033,audio_features,0RGp4KA9wvndxqPIWoKwnD,spotify:track:0RGp4KA9wvndxqPIWoKwnD,https://api.spotify.com/v1/tracks/0RGp4KA9wvndxqPIWoKwnD,https://api.spotify.com/v1/audio-analysis/0RGp4KA9wvndxqPIWoKwnD,195652.0,4.0,Yalgaar (Original),6JoCfnx3ytn78UHeEwFS5I
64,traitor___Olivia Rodrigo,2022-01-17 15:45,Olivia Rodrigo,traitor,6463,2022-01-17 15:45:00,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
65,Yaad Piya Ki Aane Lagi___Neha Kakkar,2022-01-18 00:55,Neha Kakkar,Yaad Piya Ki Aane Lagi,362,2022-01-18 00:55:00,0.858,0.833,5.0,-3.747,0.0,0.0471,0.375,0.0,0.112,0.693,107.977,audio_features,0TkquWzzuxcrwbCWlTrKYF,spotify:track:0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/tracks/0TkquWzzuxcrwbCWlTrKYF,https://api.spotify.com/v1/audio-analysis/0TkquWzzuxcrwbCWlTrKYF,256678.0,4.0,Yaad Piya Ki Aane Lagi,4c3IszwqbBtplyBxZc61rS
66,traitor___Olivia Rodrigo,2022-01-18 00:56,Olivia Rodrigo,traitor,11093,2022-01-18 00:56:00,0.38,0.339,3.0,-7.885,1.0,0.0338,0.691,0.0,0.12,0.0849,100.607,audio_features,5CZ40GBx1sQ9agT82CLQCT,spotify:track:5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/tracks/5CZ40GBx1sQ9agT82CLQCT,https://api.spotify.com/v1/audio-analysis/5CZ40GBx1sQ9agT82CLQCT,229227.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
67,My Road Leads into the Desert___Hans Zimmer,2022-01-18 04:46,Hans Zimmer,My Road Leads into the Desert,12240,2022-01-18 04:46:00,0.148,0.0195,4.0,-19.122,0.0,0.0461,0.46,0.948,0.0917,0.0299,105.085,audio_features,6pZAfbCHf1n85a3MSPuDDY,spotify:track:6pZAfbCHf1n85a3MSPuDDY,https://api.spotify.com/v1/tracks/6pZAfbCHf1n85a3MSPuDDY,https://api.spotify.com/v1/audio-analysis/6pZAfbCHf1n85a3MSPuDDY,232200.0,4.0,Dune (Original Motion Picture Soundtrack),56k8ay5oE5apR61WIeE4wQ
68,Faded___Alan Walker,2022-01-18 04:46,Alan Walker,Faded,7380,2022-01-18 04:46:00,0.589,0.651,6.0,-5.097,1.0,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,audio_features,7gHs73wELdeycvS48JfIos,spotify:track:7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,212627.0,4.0,Faded,5HMjpBO0v78ayq5lreAyDd
69,His Dark Materials (From: His Dark Materials)___Geek Music,2022-01-18 04:48,Geek Music,His Dark Materials (From: His Dark Materials),93023,2022-01-18 04:48:00,0.318,0.424,5.0,-9.563,0.0,0.0304,0.346,0.95,0.139,0.487,85.852,audio_features,0d1frA6EfyfgZtV00a8kTs,spotify:track:0d1frA6EfyfgZtV00a8kTs,https://api.spotify.com/v1/tracks/0d1frA6EfyfgZtV00a8kTs,https://api.spotify.com/v1/audio-analysis/0d1frA6EfyfgZtV00a8kTs,93023.0,4.0,His Dark Materials (From: His Dark Materials),3rOIbpd5VJC9QewQ1SsuUf
70,On My Way___Alan Walker,2022-01-18 04:51,Alan Walker,On My Way,193797,2022-01-18 04:51:00,0.509,0.689,1.0,-4.929,0.0,0.102,0.0209,0.0,0.301,0.297,170.087,audio_features,4n7jnSxVLd8QioibtTDBDq,spotify:track:4n7jnSxVLd8QioibtTDBDq,https://api.spotify.com/v1/tracks/4n7jnSxVLd8QioibtTDBDq,https://api.spotify.com/v1/audio-analysis/4n7jnSxVLd8QioibtTDBDq,193798.0,4.0,On My Way,1bcvtuHyO79DNAOOhHEkEm
71,"TVA - From ""Loki""/Score___Natalie Holt",2022-01-18 04:54,Natalie Holt,"TVA - From ""Loki""/Score",148680,2022-01-18 04:54:00,0.492,0.498,1.0,-11.583,1.0,0.0383,0.0238,0.77,0.736,0.1,108.099,audio_features,6YnoM7vjNoilLxWRslJ1d4,spotify:track:6YnoM7vjNoilLxWRslJ1d4,https://api.spotify.com/v1/tracks/6YnoM7vjNoilLxWRslJ1d4,https://api.spotify.com/v1/audio-analysis/6YnoM7vjNoilLxWRslJ1d4,148680.0,4.0,"TVA (From ""Loki"")",685u0IYysvl0qWJumxvCnj
72,Let's Keep It Going___Kristen Anderson-Lopez,2022-01-18 04:55,Kristen Anderson-Lopez,Let's Keep It Going,56160,2022-01-18 04:55:00,0.566,0.86,2.0,-4.247,0.0,0.0785,0.0293,0.0,0.158,0.392,99.901,audio_features,276IEtvE1or7kMbjU7yTdA,spotify:track:276IEtvE1or7kMbjU7yTdA,https://api.spotify.com/v1/tracks/276IEtvE1or7kMbjU7yTdA,https://api.spotify.com/v1/audio-analysis/276IEtvE1or7kMbjU7yTdA,56160.0,4.0,WandaVision: Episode 6 (Original Soundtrack),11ZRjWuFFT38ept1Gw5yT1
73,"It's Been A Long, Long Time___Harry James",2022-01-18 04:55,Harry James,"It's Been A Long, Long Time",20261,2022-01-18 04:55:00,0.277,0.216,0.0,-9.66,1.0,0.03,0.945,0.00116,0.325,0.362,75.258,audio_features,4rfh0qEv1HdKRXWiRXfzWF,spotify:track:4rfh0qEv1HdKRXWiRXfzWF,https://api.spotify.com/v1/tracks/4rfh0qEv1HdKRXWiRXfzWF,https://api.spotify.com/v1/audio-analysis/4rfh0qEv1HdKRXWiRXfzWF,205773.0,4.0,Texas Chatter,6tBVZNKIPLGcp09IQK7oyz
74,Hedwig's Theme___John Williams,2022-01-18 04:56,John Williams,Hedwig's Theme,1533,2022-01-18 04:56:00,0.275,0.0301,4.0,-29.94,0.0,0.0358,0.976,0.165,0.103,0.12,93.388,audio_features,6K5ODg9h9HwUpZ8slf3piD,spotify:track:6K5ODg9h9HwUpZ8slf3piD,https://api.spotify.com/v1/tracks/6K5ODg9h9HwUpZ8slf3piD,https://api.spotify.com/v1/audio-analysis/6K5ODg9h9HwUpZ8slf3piD,88569.0,4.0,"Hedwig's Theme (From ""Harry Potter And The Philosopher's Stone"")",1oRRqWVpbNU3CWD9d1H7CK
75,Ode to Odd___20syl,2022-01-18 04:56,20syl,Ode to Odd,60446,2022-01-18 04:56:00,0.599,0.399,5.0,-11.782,0.0,0.0769,0.282,0.886,0.102,0.13,99.788,audio_features,5boanH5wwSZfW4OiXTh0Pz,spotify:track:5boanH5wwSZfW4OiXTh0Pz,https://api.spotify.com/v1/tracks/5boanH5wwSZfW4OiXTh0Pz,https://api.spotify.com/v1/audio-analysis/5boanH5wwSZfW4OiXTh0Pz,60447.0,4.0,36 (Beats & Types),7m90TeUDlLVOaJh4QumfEM
76,Xu Shang-Chi___Joel P West,2022-01-18 04:59,Joel P West,Xu Shang-Chi,175768,2022-01-18 04:59:00,0.373,0.748,9.0,-8.472,0.0,0.0484,0.24,0.954,0.066,0.568,86.954,audio_features,0U1X5zc0wvbT6C3YQEpK0q,spotify:track:0U1X5zc0wvbT6C3YQEpK0q,https://api.spotify.com/v1/tracks/0U1X5zc0wvbT6C3YQEpK0q,https://api.spotify.com/v1/audio-analysis/0U1X5zc0wvbT6C3YQEpK0q,175768.0,4.0,Shang-Chi and the Legend of the Ten Rings (Original Score),72LIvmrUE6L6bBO5gzvbya
77,My Road Leads into the Desert___Hans Zimmer,2022-01-18 05:02,Hans Zimmer,My Road Leads into the Desert,13722,2022-01-18 05:02:00,0.148,0.0195,4.0,-19.122,0.0,0.0461,0.46,0.948,0.0917,0.0299,105.085,audio_features,6pZAfbCHf1n85a3MSPuDDY,spotify:track:6pZAfbCHf1n85a3MSPuDDY,https://api.spotify.com/v1/tracks/6pZAfbCHf1n85a3MSPuDDY,https://api.spotify.com/v1/audio-analysis/6pZAfbCHf1n85a3MSPuDDY,232200.0,4.0,Dune (Original Motion Picture Soundtrack),56k8ay5oE5apR61WIeE4wQ
78,"Agents of S.H.I.E.L.D. Overture - From ""Marvel's Agents of S.H.I.E.L.D.""/Score___Bear McCreary",2022-01-18 05:02,Bear McCreary,"Agents of S.H.I.E.L.D. Overture - From ""Marvel's Agents of S.H.I.E.L.D.""/Score",171960,2022-01-18 05:02:00,0.456,0.491,1.0,-13.023,1.0,0.0613,0.777,0.792,0.115,0.188,96.164,audio_features,7g5H7rvDNnb6VAaLxjCgW5,spotify:track:7g5H7rvDNnb6VAaLxjCgW5,https://api.spotify.com/v1/tracks/7g5H7rvDNnb6VAaLxjCgW5,https://api.spotify.com/v1/audio-analysis/7g5H7rvDNnb6VAaLxjCgW5,171960.0,4.0,Marvel's Agents of S.H.I.E.L.D.,0QC50e0EZ0MAYLbbbeit0M
79,drivers license___Olivia Rodrigo,2022-01-18 07:18,Olivia Rodrigo,drivers license,3780,2022-01-18 07:18:00,0.561,0.431,10.0,-8.81,1.0,0.0578,0.768,1.42e-05,0.106,0.137,143.875,audio_features,5wANPM4fQCJwkGd4rN57mH,spotify:track:5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/tracks/5wANPM4fQCJwkGd4rN57mH,https://api.spotify.com/v1/audio-analysis/5wANPM4fQCJwkGd4rN57mH,242013.0,4.0,SOUR,6s84u2TUpR3wdUv4NgKA2j
80,Loki Green Theme___Natalie Holt,2022-01-18 07:21,Natalie Holt,Loki Green Theme,144761,2022-01-18 07:21:00,0.458,0.475,5.0,-12.581,1.0,0.032,0.76,0.836,0.125,0.132,126.055,audio_features,5T7DUEeAj0hkMLTzIlDCRz,spotify:track:5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/tracks/5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/audio-analysis/5T7DUEeAj0hkMLTzIlDCRz,144762.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
81,I’m Me___Vanessa,2022-01-18 07:21,Vanessa,I’m Me,12488,2022-01-18 07:21:00,0.543,0.986,2.0,-1.441,1.0,0.169,0.043,1.87e-05,0.057,0.532,164.685,audio_features,4YJjxRUILIJXovSbXaDsij,spotify:track:4YJjxRUILIJXovSbXaDsij,https://api.spotify.com/v1/tracks/4YJjxRUILIJXovSbXaDsij,https://api.spotify.com/v1/audio-analysis/4YJjxRUILIJXovSbXaDsij,120387.0,4.0,Phineas and Ferb: Rockin' and Rollin',2NlTgt3Btt2QZlolG41J1j
82,Sunflower - Spider-Man: Into the Spider-Verse___Post Malone,2022-01-18 07:27,Post Malone,Sunflower - Spider-Man: Into the Spider-Verse,124770,2022-01-18 07:27:00,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040.0,4.0,Spider-Man: Into the Spider-Verse (Soundtrack From & Inspired by the Motion Picture),35s58BRTGAEWztPo9WqCIs
83,Run It (feat. Rick Ross & Rich Brian)___DJ Snake,2022-01-18 11:17,DJ Snake,Run It (feat. Rick Ross & Rich Brian),0,2022-01-18 11:17:00,0.688,0.725,2.0,-7.806,1.0,0.044,0.0195,7.63e-06,0.0726,0.225,104.006,audio_features,5x4vgABKiGp4Vg7ZyFRxhn,spotify:track:5x4vgABKiGp4Vg7ZyFRxhn,https://api.spotify.com/v1/tracks/5x4vgABKiGp4Vg7ZyFRxhn,https://api.spotify.com/v1/audio-analysis/5x4vgABKiGp4Vg7ZyFRxhn,163373.0,4.0,Shang-Chi and The Legend of The Ten Rings: The Album,2kAqjStKcwlDD59H0llhGC
84,"The Docking Scene (From ""Interstellar"")___Hans Zimmer",2022-01-18 11:18,Hans Zimmer,"The Docking Scene (From ""Interstellar"")",2020,2022-01-18 11:18:00,0.477,0.264,0.0,-15.339,1.0,0.0311,0.319,0.8,0.0495,0.153,119.976,audio_features,0uIEgUWO6a1MrrSY0HkReb,spotify:track:0uIEgUWO6a1MrrSY0HkReb,https://api.spotify.com/v1/tracks/0uIEgUWO6a1MrrSY0HkReb,https://api.spotify.com/v1/audio-analysis/0uIEgUWO6a1MrrSY0HkReb,216587.0,4.0,Hans Zimmer - The Classics,1SCyi9a5pOasikidToUY5y
85,"The Docking Scene (From ""Interstellar"")___Hans Zimmer",2022-01-18 11:18,Hans Zimmer,"The Docking Scene (From ""Interstellar"")",6199,2022-01-18 11:18:00,0.477,0.264,0.0,-15.339,1.0,0.0311,0.319,0.8,0.0495,0.153,119.976,audio_features,0uIEgUWO6a1MrrSY0HkReb,spotify:track:0uIEgUWO6a1MrrSY0HkReb,https://api.spotify.com/v1/tracks/0uIEgUWO6a1MrrSY0HkReb,https://api.spotify.com/v1/audio-analysis/0uIEgUWO6a1MrrSY0HkReb,216587.0,4.0,Hans Zimmer - The Classics,1SCyi9a5pOasikidToUY5y
86,Ode to Odd___20syl,2022-01-18 11:18,20syl,Ode to Odd,3343,2022-01-18 11:18:00,0.599,0.399,5.0,-11.782,0.0,0.0769,0.282,0.886,0.102,0.13,99.788,audio_features,5boanH5wwSZfW4OiXTh0Pz,spotify:track:5boanH5wwSZfW4OiXTh0Pz,https://api.spotify.com/v1/tracks/5boanH5wwSZfW4OiXTh0Pz,https://api.spotify.com/v1/audio-analysis/5boanH5wwSZfW4OiXTh0Pz,60447.0,4.0,36 (Beats & Types),7m90TeUDlLVOaJh4QumfEM
87,Run It (feat. Rick Ross & Rich Brian)___DJ Snake,2022-01-18 11:19,DJ Snake,Run It (feat. Rick Ross & Rich Brian),69450,2022-01-18 11:19:00,0.688,0.725,2.0,-7.806,1.0,0.044,0.0195,7.63e-06,0.0726,0.225,104.006,audio_features,5x4vgABKiGp4Vg7ZyFRxhn,spotify:track:5x4vgABKiGp4Vg7ZyFRxhn,https://api.spotify.com/v1/tracks/5x4vgABKiGp4Vg7ZyFRxhn,https://api.spotify.com/v1/audio-analysis/5x4vgABKiGp4Vg7ZyFRxhn,163373.0,4.0,Shang-Chi and The Legend of The Ten Rings: The Album,2kAqjStKcwlDD59H0llhGC
88,Loki Green Theme___Natalie Holt,2022-01-19 05:07,Natalie Holt,Loki Green Theme,144761,2022-01-19 05:07:00,0.458,0.475,5.0,-12.581,1.0,0.032,0.76,0.836,0.125,0.132,126.055,audio_features,5T7DUEeAj0hkMLTzIlDCRz,spotify:track:5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/tracks/5T7DUEeAj0hkMLTzIlDCRz,https://api.spotify.com/v1/audio-analysis/5T7DUEeAj0hkMLTzIlDCRz,144762.0,4.0,Loki: Vol. 1 (Episodes 1-3) [Original Soundtrack],5Wc11R3nufO8ZAFFhvBGEe
89,I’m Me___Vanessa,2022-01-19 05:09,Vanessa,I’m Me,120386,2022-01-19 05:09:00,0.543,0.986,2.0,-1.441,1.0,0.169,0.043,1.87e-05,0.057,0.532,164.685,audio_features,4YJjxRUILIJXovSbXaDsij,spotify:track:4YJjxRUILIJXovSbXaDsij,https://api.spotify.com/v1/tracks/4YJjxRUILIJXovSbXaDsij,https://api.spotify.com/v1/audio-analysis/4YJjxRUILIJXovSbXaDsij,120387.0,4.0,Phineas and Ferb: Rockin' and Rollin',2NlTgt3Btt2QZlolG41J1j
90,Wolves___Selena Gomez,2022-01-19 05:13,Selena Gomez,Wolves,197993,2022-01-19 05:13:00,0.724,0.804,11.0,-4.614,0.0,0.0448,0.124,0.0,0.204,0.306,124.987,audio_features,0tBbt8CrmxbjRP0pueQkyU,spotify:track:0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/tracks/0tBbt8CrmxbjRP0pueQkyU,https://api.spotify.com/v1/audio-analysis/0tBbt8CrmxbjRP0pueQkyU,197993.0,4.0,Wolves,5gQZvWM1o8NkQndueJtZcP
91,Faded___Alan Walker,2022-01-19 05:16,Alan Walker,Faded,212626,2022-01-19 05:16:00,0.589,0.651,6.0,-5.097,1.0,0.0306,0.0291,3.2e-06,0.111,0.166,90.011,audio_features,7gHs73wELdeycvS48JfIos,spotify:track:7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/tracks/7gHs73wELdeycvS48JfIos,https://api.spotify.com/v1/audio-analysis/7gHs73wELdeycvS48JfIos,212627.0,4.0,Faded,5HMjpBO0v78ayq5lreAyDd
92,The Train___Olivia Sanabia,2022-01-19 05:20,Olivia Sanabia,The Train,209833,2022-01-19 05:20:00,0.573,0.741,9.0,-7.076,1.0,0.0688,0.71,8.64e-06,0.364,0.672,107.993,audio_features,5cXL2VUFoS6swssv1lpZZO,spotify:track:5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/tracks/5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/audio-analysis/5cXL2VUFoS6swssv1lpZZO,199627.0,4.0,The Train,5v9mHG9evQYdfr6lJyczR9
93,The Train___Olivia Sanabia,2022-01-19 05:31,Olivia Sanabia,The Train,77214,2022-01-19 05:31:00,0.573,0.741,9.0,-7.076,1.0,0.0688,0.71,8.64e-06,0.364,0.672,107.993,audio_features,5cXL2VUFoS6swssv1lpZZO,spotify:track:5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/tracks/5cXL2VUFoS6swssv1lpZZO,https://api.spotify.com/v1/audio-analysis/5cXL2VUFoS6swssv1lpZZO,199627.0,4.0,The Train,5v9mHG9evQYdfr6lJyczR9
